coordinates;footprint;product_name;success;error;part;filename;acquisition_date;end_date;satellite;swath_mode;polarization;orbit_num;data_take;latitude;longitude;year;scene_type;geo_cluster
[[[-177.856, -30.0005], [-177.0497, -29.8531], [-177.4355, -28.6269], [-178.2323, -28.7714], [-177.856, -30.0005]]];;S1A_S4_RAW__0SVV_2025-02-02T06:29:17_2025-02-02T06:29:37_057713_071D3B;False;;PT1;s1a-s4-raw-s-vv-20250202t062917-20250202t062937-057713-071d3b.zarr;2025-02-02T06:29:17;2025-02-02T06:29:37;S1A;S4;vv;57713;071d3b;-29.45048;-177.6859;2025;sea;sea_2
[[[-24.4092, 13.8253], [-24.1542, 15.0749], [-24.8783, 15.1661], [-25.1291, 13.9171], [-24.4092, 13.8253]]];;S1A_S4_RAW__0SVV_2025-05-02T07:31:17_2025-05-02T07:31:37_059012_0751B0;False;;PT1;s1a-s4-raw-s-vv-20250502t073117-20250502t073137-059012-0751b0.zarr;2025-05-02T07:31:17;2025-05-02T07:31:37;S1A;S4;vv;59012;0751b0;14.361740000000001;-24.595999999999997;2025;sea;sea_9
[[[-178.7305, -31.0848], [-177.9179, -30.9295], [-178.3216, -29.7131], [-179.1244, -29.8651], [-178.7305, -31.0848]]];;S1A_S5_RAW__0SVH_2023-03-26T06:37:12_2023-03-26T06:37:32_047811_05BE89;False;;PT1;s1a-s5-raw-s-vh-20230326t063712-20230326t063732-047811-05be89.zarr;2023-03-26T06:37:12;2023-03-26T06:37:32;S1A;S5;vh;47811;05be89;-30.53546;-178.56498000000002;2023;sea;sea_2
[[[-5.8406, -17.0182], [-5.1113, -16.8938], [-5.5782, -15.0638], [-6.3009, -15.185], [-5.8406, -17.0182]]];;S1A_S5_RAW__0SVH_2023-06-07T18:53:30_2023-06-07T18:54:01_048883_05E0E8;False;;PT1;s1a-s5-raw-s-vh-20230607t185330-20230607t185401-048883-05e0e8.zarr;2023-06-07T18:53:30;2023-06-07T18:54:01;S1A;S5;vh;48883;05e0e8;-16.2358;-5.73432;2023;sea;sea_3
[[[-5.8434, -17.018], [-5.1141, -16.8936], [-5.5811, -15.0636], [-6.3037, -15.1848], [-5.8434, -17.018]]];;S1A_S5_RAW__0SVH_2023-07-25T18:53:34_2023-07-25T18:54:04_049583_05F657;False;;PT1;s1a-s5-raw-s-vh-20230725t185334-20230725t185404-049583-05f657.zarr;2023-07-25T18:53:34;2023-07-25T18:54:04;S1A;S5;vh;49583;05f657;-16.235599999999998;-5.73714;2023;sea;sea_3
[[[-178.7319, -31.0812], [-177.9194, -30.9259], [-178.323, -29.7095], [-179.1258, -29.8615], [-178.7319, -31.0812]]];;S1A_S5_RAW__0SVH_2023-09-10T06:37:20_2023-09-10T06:37:41_050261_060CDF;False;;PT1;s1a-s5-raw-s-vh-20230910t063720-20230910t063741-050261-060cdf.zarr;2023-09-10T06:37:20;2023-09-10T06:37:41;S1A;S5;vh;50261;060cdf;-30.53186;-178.5664;2023;sea;sea_2
[[[-5.8431, -17.018], [-5.1138, -16.8936], [-5.5808, -15.0635], [-6.3034, -15.1848], [-5.8431, -17.018]]];;S1A_S5_RAW__0SVH_2023-09-11T18:53:36_2023-09-11T18:54:07_050283_060DA9;False;;PT1;s1a-s5-raw-s-vh-20230911t185336-20230911t185407-050283-060da9.zarr;2023-09-11T18:53:36;2023-09-11T18:54:07;S1A;S5;vh;50283;060da9;-16.23558;-5.73684;2023;sea;sea_3
[[[-5.8416, -17.0182], [-5.1122, -16.8938], [-5.5792, -15.0637], [-6.3018, -15.185], [-5.8416, -17.0182]]];;S1A_S5_RAW__0SVH_2023-11-10T18:53:36_2023-11-10T18:54:07_051158_062B97;False;;PT1;s1a-s5-raw-s-vh-20231110t185336-20231110t185407-051158-062b97.zarr;2023-11-10T18:53:36;2023-11-10T18:54:07;S1A;S5;vh;51158;062b97;-16.23578;-5.73528;2023;sea;sea_3
[[[-5.8425, -17.0184], [-5.1132, -16.8941], [-5.5801, -15.0639], [-6.3027, -15.1852], [-5.8425, -17.0184]]];;S1A_S5_RAW__0SVH_2024-01-09T18:53:34_2024-01-09T18:54:04_052033_0649CD;False;;PT1;s1a-s5-raw-s-vh-20240109t185334-20240109t185404-052033-0649cd.zarr;2024-01-09T18:53:34;2024-01-09T18:54:04;S1A;S5;vh;52033;0649cd;-16.236;-5.7362;2024;sea;sea_3
[[[-178.7317, -31.0814], [-177.9192, -30.9261], [-178.3228, -29.7097], [-179.1256, -29.8617], [-178.7317, -31.0814]]];;S1A_S5_RAW__0SVH_2024-04-01T06:37:17_2024-04-01T06:37:38_053236_0673A6;False;;PT1;s1a-s5-raw-s-vh-20240401t063717-20240401t063738-053236-0673a6.zarr;2024-04-01T06:37:17;2024-04-01T06:37:38;S1A;S5;vh;53236;0673a6;-30.53206;-178.56619999999998;2024;sea;sea_2
[[[-5.8442, -17.018], [-5.1149, -16.8936], [-5.5817, -15.0635], [-6.3043, -15.1848], [-5.8442, -17.018]]];;S1A_S5_RAW__0SVH_2024-06-01T18:53:34_2024-06-01T18:54:04_054133_069533;False;;PT1;s1a-s5-raw-s-vh-20240601t185334-20240601t185404-054133-069533.zarr;2024-06-01T18:53:34;2024-06-01T18:54:04;S1A;S5;vh;54133;069533;-16.23558;-5.7378599999999995;2024;sea;sea_3
[[[-178.7319, -31.081], [-177.9194, -30.9258], [-178.323, -29.7094], [-179.1257, -29.8613], [-178.7319, -31.081]]];;S1A_S5_RAW__0SVH_2024-12-21T06:37:13_2024-12-21T06:37:34_057086_070466;False;;PT1;s1a-s5-raw-s-vh-20241221t063713-20241221t063734-057086-070466.zarr;2024-12-21T06:37:13;2024-12-21T06:37:34;S1A;S5;vh;57086;070466;-30.5317;-178.56638;2024;sea;sea_2
[[[-178.7323, -31.0818], [-177.9198, -30.9266], [-178.3233, -29.7102], [-179.1261, -29.8622], [-178.7323, -31.0818]]];;S1A_S5_RAW__0SVH_2025-05-02T06:37:10_2025-05-02T06:37:31_059011_0751A5;False;;PT1;s1a-s5-raw-s-vh-20250502t063710-20250502t063731-059011-0751a5.zarr;2025-05-02T06:37:10;2025-05-02T06:37:31;S1A;S5;vh;59011;0751a5;-30.532519999999998;-178.56676;2025;sea;sea_2
[[[-178.7305, -31.0848], [-177.9179, -30.9295], [-178.3216, -29.7131], [-179.1244, -29.8651], [-178.7305, -31.0848]]];;S1A_S5_RAW__0SVV_2023-03-26T06:37:12_2023-03-26T06:37:32_047811_05BE89;False;;PT1;s1a-s5-raw-s-vv-20230326t063712-20230326t063732-047811-05be89.zarr;2023-03-26T06:37:12;2023-03-26T06:37:32;S1A;S5;vv;47811;05be89;-30.53546;-178.56498000000002;2023;sea;sea_2
[[[-5.8406, -17.0182], [-5.1113, -16.8938], [-5.5782, -15.0638], [-6.3009, -15.185], [-5.8406, -17.0182]]];;S1A_S5_RAW__0SVV_2023-06-07T18:53:30_2023-06-07T18:54:01_048883_05E0E8;False;;PT1;s1a-s5-raw-s-vv-20230607t185330-20230607t185401-048883-05e0e8.zarr;2023-06-07T18:53:30;2023-06-07T18:54:01;S1A;S5;vv;48883;05e0e8;-16.2358;-5.73432;2023;sea;sea_3
[[[-5.8434, -17.018], [-5.1141, -16.8936], [-5.5811, -15.0636], [-6.3037, -15.1848], [-5.8434, -17.018]]];;S1A_S5_RAW__0SVV_2023-07-25T18:53:34_2023-07-25T18:54:04_049583_05F657;False;;PT1;s1a-s5-raw-s-vv-20230725t185334-20230725t185404-049583-05f657.zarr;2023-07-25T18:53:34;2023-07-25T18:54:04;S1A;S5;vv;49583;05f657;-16.235599999999998;-5.73714;2023;sea;sea_3
[[[-178.7319, -31.0812], [-177.9194, -30.9259], [-178.323, -29.7095], [-179.1258, -29.8615], [-178.7319, -31.0812]]];;S1A_S5_RAW__0SVV_2023-09-10T06:37:20_2023-09-10T06:37:41_050261_060CDF;False;;PT1;s1a-s5-raw-s-vv-20230910t063720-20230910t063741-050261-060cdf.zarr;2023-09-10T06:37:20;2023-09-10T06:37:41;S1A;S5;vv;50261;060cdf;-30.53186;-178.5664;2023;sea;sea_2
[[[-5.8431, -17.018], [-5.1138, -16.8936], [-5.5808, -15.0635], [-6.3034, -15.1848], [-5.8431, -17.018]]];;S1A_S5_RAW__0SVV_2023-09-11T18:53:36_2023-09-11T18:54:07_050283_060DA9;False;;PT1;s1a-s5-raw-s-vv-20230911t185336-20230911t185407-050283-060da9.zarr;2023-09-11T18:53:36;2023-09-11T18:54:07;S1A;S5;vv;50283;060da9;-16.23558;-5.73684;2023;sea;sea_3
[[[-5.8416, -17.0182], [-5.1122, -16.8938], [-5.5792, -15.0637], [-6.3018, -15.185], [-5.8416, -17.0182]]];;S1A_S5_RAW__0SVV_2023-11-10T18:53:36_2023-11-10T18:54:07_051158_062B97;False;;PT1;s1a-s5-raw-s-vv-20231110t185336-20231110t185407-051158-062b97.zarr;2023-11-10T18:53:36;2023-11-10T18:54:07;S1A;S5;vv;51158;062b97;-16.23578;-5.73528;2023;sea;sea_3
[[[-5.8425, -17.0184], [-5.1132, -16.8941], [-5.5801, -15.0639], [-6.3027, -15.1852], [-5.8425, -17.0184]]];;S1A_S5_RAW__0SVV_2024-01-09T18:53:34_2024-01-09T18:54:04_052033_0649CD;False;;PT1;s1a-s5-raw-s-vv-20240109t185334-20240109t185404-052033-0649cd.zarr;2024-01-09T18:53:34;2024-01-09T18:54:04;S1A;S5;vv;52033;0649cd;-16.236;-5.7362;2024;sea;sea_3
[[[-178.7317, -31.0814], [-177.9192, -30.9261], [-178.3228, -29.7097], [-179.1256, -29.8617], [-178.7317, -31.0814]]];;S1A_S5_RAW__0SVV_2024-04-01T06:37:17_2024-04-01T06:37:38_053236_0673A6;False;;PT1;s1a-s5-raw-s-vv-20240401t063717-20240401t063738-053236-0673a6.zarr;2024-04-01T06:37:17;2024-04-01T06:37:38;S1A;S5;vv;53236;0673a6;-30.53206;-178.56619999999998;2024;sea;sea_2
[[[-5.8442, -17.018], [-5.1149, -16.8936], [-5.5817, -15.0635], [-6.3043, -15.1848], [-5.8442, -17.018]]];;S1A_S5_RAW__0SVV_2024-06-01T18:53:34_2024-06-01T18:54:04_054133_069533;False;;PT1;s1a-s5-raw-s-vv-20240601t185334-20240601t185404-054133-069533.zarr;2024-06-01T18:53:34;2024-06-01T18:54:04;S1A;S5;vv;54133;069533;-16.23558;-5.7378599999999995;2024;sea;sea_3
[[[-178.7319, -31.081], [-177.9194, -30.9258], [-178.323, -29.7094], [-179.1257, -29.8613], [-178.7319, -31.081]]];;S1A_S5_RAW__0SVV_2024-12-21T06:37:13_2024-12-21T06:37:34_057086_070466;False;;PT1;s1a-s5-raw-s-vv-20241221t063713-20241221t063734-057086-070466.zarr;2024-12-21T06:37:13;2024-12-21T06:37:34;S1A;S5;vv;57086;070466;-30.5317;-178.56638;2024;sea;sea_2
[[[-178.7323, -31.0818], [-177.9198, -30.9266], [-178.3233, -29.7102], [-179.1261, -29.8622], [-178.7323, -31.0818]]];;S1A_S5_RAW__0SVV_2025-05-02T06:37:10_2025-05-02T06:37:31_059011_0751A5;False;;PT1;s1a-s5-raw-s-vv-20250502t063710-20250502t063731-059011-0751a5.zarr;2025-05-02T06:37:10;2025-05-02T06:37:31;S1A;S5;vv;59011;0751a5;-30.532519999999998;-178.56676;2025;sea;sea_2
[[[-5.7372, -17.3841], [-5.2688, -15.549], [-5.9913, -15.4257], [-6.4665, -17.2574], [-5.7372, -17.3841]]];;S1A_S6_RAW__0SVH_2023-03-21T05:52:50_2023-03-21T05:53:20_047738_05BC13;False;;PT1;s1a-s6-raw-s-vh-20230321t055250-20230321t055320-047738-05bc13.zarr;2023-03-21T05:52:50;2023-03-21T05:53:20;S1A;S6;vh;47738;05bc13;-16.60006;-5.8402;2023;sea;sea_3
[[[-5.7381, -17.384], [-5.2697, -15.5489], [-5.9922, -15.4256], [-6.4675, -17.2573], [-5.7381, -17.384]]];;S1A_S6_RAW__0SVH_2023-08-24T05:52:57_2023-08-24T05:53:28_050013_06045A;False;;PT1;s1a-s6-raw-s-vh-20230824t055257-20230824t055328-050013-06045a.zarr;2023-08-24T05:52:57;2023-08-24T05:53:28;S1A;S6;vh;50013;06045a;-16.59996;-5.84112;2023;sea;sea_3
[[[-12.6053, -38.8614], [-11.8896, -37.0657], [-12.7569, -36.8878], [-13.4927, -38.6768], [-12.6053, -38.8614]]];;S1A_S6_RAW__0SVH_2023-10-23T05:59:01_2023-10-23T05:59:32_050888_062244;False;;PT1;s1a-s6-raw-s-vh-20231023t055901-20231023t055932-050888-062244.zarr;2023-10-23T05:59:01;2023-10-23T05:59:32;S1A;S6;vh;50888;062244;-38.070620000000005;-12.66996;2023;sea;sea_7
[[[-46.4475, -24.7334], [-45.6818, -24.5914], [-46.2173, -22.7702], [-46.9726, -22.908], [-46.4475, -24.7334]]];;S1A_S6_RAW__0SVH_2023-11-07T21:44:14_2023-11-07T21:44:44_051116_062A2D;False;;PT1;s1a-s6-raw-s-vh-20231107t214414-20231107t214444-051116-062a2d.zarr;2023-11-07T21:44:14;2023-11-07T21:44:44;S1A;S6;vh;51116;062a2d;-23.94728;-46.35334;2023;sea;sea_10
[[[-12.6038, -38.8618], [-11.8882, -37.0661], [-12.7554, -36.8882], [-13.4912, -38.6772], [-12.6038, -38.8618]]];;S1A_S6_RAW__0SVH_2023-12-10T05:59:00_2023-12-10T05:59:31_051588_063A6B;False;;PT1;s1a-s6-raw-s-vh-20231210t055900-20231210t055931-051588-063a6b.zarr;2023-12-10T05:59:00;2023-12-10T05:59:31;S1A;S6;vh;51588;063a6b;-38.07102;-12.668479999999999;2023;sea;sea_7
[[[-24.5527, 14.1233], [-23.8343, 14.2112], [-24.0781, 15.4584], [-24.8008, 15.3714], [-24.5527, 14.1233]]];;S1A_S6_RAW__0SVH_2023-12-22T19:51:32_2023-12-22T19:51:53_051772_0640D8;False;;PT1;s1a-s6-raw-s-vh-20231222t195132-20231222t195153-051772-0640d8.zarr;2023-12-22T19:51:32;2023-12-22T19:51:53;S1A;S6;vh;51772;0640d8;14.65752;-24.36372;2023;sea;sea_9
[[[-46.448, -24.7325], [-45.6823, -24.5905], [-46.2178, -22.7692], [-46.9731, -22.9071], [-46.448, -24.7325]]];;S1A_S6_RAW__0SVH_2024-01-18T21:44:11_2024-01-18T21:44:41_052166_064E50;False;;PT1;s1a-s6-raw-s-vh-20240118t214411-20240118t214441-052166-064e50.zarr;2024-01-18T21:44:11;2024-01-18T21:44:41;S1A;S6;vh;52166;064e50;-23.946360000000002;-46.353840000000005;2024;sea;sea_10
[[[-46.4487, -24.7325], [-45.6829, -24.5905], [-46.2184, -22.7693], [-46.9737, -22.9071], [-46.4487, -24.7325]]];;S1A_S6_RAW__0SVH_2024-07-28T21:44:09_2024-07-28T21:44:39_054966_06B223;False;;PT1;s1a-s6-raw-s-vh-20240728t214409-20240728t214439-054966-06b223.zarr;2024-07-28T21:44:09;2024-07-28T21:44:39;S1A;S6;vh;54966;06b223;-23.946379999999998;-46.35448;2024;sea;sea_10
[[[-5.737, -17.3844], [-5.2686, -15.5493], [-5.9911, -15.426], [-6.4663, -17.2578], [-5.737, -17.3844]]];;S1A_S6_RAW__0SVH_2024-08-30T05:52:54_2024-08-30T05:53:25_055438_06C326;False;;PT1;s1a-s6-raw-s-vh-20240830t055254-20240830t055325-055438-06c326.zarr;2024-08-30T05:52:54;2024-08-30T05:53:25;S1A;S6;vh;55438;06c326;-16.60038;-5.840000000000001;2024;sea;sea_3
[[[-24.5534, 14.1239], [-23.8349, 14.2119], [-24.0788, 15.459], [-24.8015, 15.372], [-24.5534, 14.1239]]];;S1A_S6_RAW__0SVH_2024-08-30T19:51:29_2024-08-30T19:51:50_055447_06C381;False;;PT1;s1a-s6-raw-s-vh-20240830t195129-20240830t195150-055447-06c381.zarr;2024-08-30T19:51:29;2024-08-30T19:51:50;S1A;S6;vh;55447;06c381;14.65814;-24.3644;2024;sea;sea_9
[[[-24.5543, 14.1237], [-23.8359, 14.2117], [-24.0798, 15.4589], [-24.8025, 15.3718], [-24.5543, 14.1237]]];;S1A_S6_RAW__0SVH_2024-09-11T19:51:30_2024-09-11T19:51:51_055622_06CA59;False;;PT1;s1a-s6-raw-s-vh-20240911t195130-20240911t195151-055622-06ca59.zarr;2024-09-11T19:51:30;2024-09-11T19:51:51;S1A;S6;vh;55622;06ca59;14.65796;-24.36536;2024;sea;sea_9
[[[-46.4491, -24.7324], [-45.6833, -24.5904], [-46.2189, -22.7692], [-46.9742, -22.9071], [-46.4491, -24.7324]]];;S1A_S6_RAW__0SVH_2024-09-14T21:44:10_2024-09-14T21:44:41_055666_06CC1B;False;;PT1;s1a-s6-raw-s-vh-20240914t214410-20240914t214441-055666-06cc1b.zarr;2024-09-14T21:44:10;2024-09-14T21:44:41;S1A;S6;vh;55666;06cc1b;-23.9463;-46.35492000000001;2024;sea;sea_10
[[[-46.4474, -24.7321], [-45.6817, -24.59], [-46.2173, -22.7688], [-46.9726, -22.9067], [-46.4474, -24.7321]]];;S1A_S6_RAW__0SVH_2024-09-26T21:44:10_2024-09-26T21:44:41_055841_06D309;False;;PT1;s1a-s6-raw-s-vh-20240926t214410-20240926t214441-055841-06d309.zarr;2024-09-26T21:44:10;2024-09-26T21:44:41;S1A;S6;vh;55841;06d309;-23.94594;-46.35328;2024;sea;sea_10
[[[-12.6069, -38.8698], [-11.891, -37.0742], [-12.7584, -36.8962], [-13.4944, -38.6852], [-12.6069, -38.8698]]];;S1A_S6_RAW__0SVH_2024-11-10T05:58:57_2024-11-10T05:59:28_056488_06EC9A;False;;PT1;s1a-s6-raw-s-vh-20241110t055857-20241110t055928-056488-06ec9a.zarr;2024-11-10T05:58:57;2024-11-10T05:59:28;S1A;S6;vh;56488;06ec9a;-38.07904;-12.67152;2024;sea;sea_7
[[[-46.4486, -24.7328], [-45.6828, -24.5908], [-46.2184, -22.7696], [-46.9736, -22.9074], [-46.4486, -24.7328]]];;S1A_S6_RAW__0SVH_2024-11-25T21:44:09_2024-11-25T21:44:40_056716_06F5C2;False;;PT1;s1a-s6-raw-s-vh-20241125t214409-20241125t214440-056716-06f5c2.zarr;2024-11-25T21:44:09;2024-11-25T21:44:40;S1A;S6;vh;56716;06f5c2;-23.94668;-46.3544;2024;sea;sea_10
[[[-46.8523, -23.3329], [-46.0947, -23.1941], [-46.3634, -22.2639], [-47.1159, -22.4007], [-46.8523, -23.3329]]];;S1A_S6_RAW__0SVH_2025-02-17T21:44:02_2025-02-17T21:44:34_057941_07265C;False;;PT1;s1a-s6-raw-s-vh-20250217t214402-20250217t214434-057941-07265c.zarr;2025-02-17T21:44:02;2025-02-17T21:44:34;S1A;S6;vh;57941;07265c;-22.904899999999998;-46.65572;2025;sea;sea_10
[[[13.021, 1.4479], [13.4093, 3.2969], [12.712, 3.3943], [12.3247, 1.5473], [13.021, 1.4479]]];;S1A_S6_RAW__0SVH_2025-02-27T04:49:34_2025-02-27T04:50:06_058077_072BE1;False;;PT1;s1a-s6-raw-s-vh-20250227t044934-20250227t045006-058077-072be1.zarr;2025-02-27T04:49:34;2025-02-27T04:50:06;S1A;S6;vh;58077;072be1;2.22686;12.8976;2025;sea;sea_16
[[[-5.7362, -17.3851], [-5.2678, -15.55], [-5.9903, -15.4267], [-6.4655, -17.2585], [-5.7362, -17.3851]]];;S1A_S6_RAW__0SVH_2025-04-15T05:52:48_2025-04-15T05:53:19_058763_074793;False;;PT1;s1a-s6-raw-s-vh-20250415t055248-20250415t055319-058763-074793.zarr;2025-04-15T05:52:48;2025-04-15T05:53:19;S1A;S6;vh;58763;074793;-16.601080000000003;-5.8392;2025;sea;sea_3
[[[-5.7372, -17.3841], [-5.2688, -15.549], [-5.9913, -15.4257], [-6.4665, -17.2574], [-5.7372, -17.3841]]];;S1A_S6_RAW__0SVV_2023-03-21T05:52:50_2023-03-21T05:53:20_047738_05BC13;False;;PT1;s1a-s6-raw-s-vv-20230321t055250-20230321t055320-047738-05bc13.zarr;2023-03-21T05:52:50;2023-03-21T05:53:20;S1A;S6;vv;47738;05bc13;-16.60006;-5.8402;2023;sea;sea_3
[[[-5.7381, -17.384], [-5.2697, -15.5489], [-5.9922, -15.4256], [-6.4675, -17.2573], [-5.7381, -17.384]]];;S1A_S6_RAW__0SVV_2023-08-24T05:52:57_2023-08-24T05:53:28_050013_06045A;False;;PT1;s1a-s6-raw-s-vv-20230824t055257-20230824t055328-050013-06045a.zarr;2023-08-24T05:52:57;2023-08-24T05:53:28;S1A;S6;vv;50013;06045a;-16.59996;-5.84112;2023;sea;sea_3
[[[-12.6053, -38.8614], [-11.8896, -37.0657], [-12.7569, -36.8878], [-13.4927, -38.6768], [-12.6053, -38.8614]]];;S1A_S6_RAW__0SVV_2023-10-23T05:59:01_2023-10-23T05:59:32_050888_062244;False;;PT1;s1a-s6-raw-s-vv-20231023t055901-20231023t055932-050888-062244.zarr;2023-10-23T05:59:01;2023-10-23T05:59:32;S1A;S6;vv;50888;062244;-38.070620000000005;-12.66996;2023;sea;sea_7
[[[-46.4475, -24.7334], [-45.6818, -24.5914], [-46.2173, -22.7702], [-46.9726, -22.908], [-46.4475, -24.7334]]];;S1A_S6_RAW__0SVV_2023-11-07T21:44:14_2023-11-07T21:44:44_051116_062A2D;False;;PT1;s1a-s6-raw-s-vv-20231107t214414-20231107t214444-051116-062a2d.zarr;2023-11-07T21:44:14;2023-11-07T21:44:44;S1A;S6;vv;51116;062a2d;-23.94728;-46.35334;2023;sea;sea_10
[[[-12.6038, -38.8618], [-11.8882, -37.0661], [-12.7554, -36.8882], [-13.4912, -38.6772], [-12.6038, -38.8618]]];;S1A_S6_RAW__0SVV_2023-12-10T05:59:00_2023-12-10T05:59:31_051588_063A6B;False;;PT1;s1a-s6-raw-s-vv-20231210t055900-20231210t055931-051588-063a6b.zarr;2023-12-10T05:59:00;2023-12-10T05:59:31;S1A;S6;vv;51588;063a6b;-38.07102;-12.668479999999999;2023;sea;sea_7
[[[-24.5527, 14.1233], [-23.8343, 14.2112], [-24.0781, 15.4584], [-24.8008, 15.3714], [-24.5527, 14.1233]]];;S1A_S6_RAW__0SVV_2023-12-22T19:51:32_2023-12-22T19:51:53_051772_0640D8;False;;PT1;s1a-s6-raw-s-vv-20231222t195132-20231222t195153-051772-0640d8.zarr;2023-12-22T19:51:32;2023-12-22T19:51:53;S1A;S6;vv;51772;0640d8;14.65752;-24.36372;2023;sea;sea_9
[[[-46.448, -24.7325], [-45.6823, -24.5905], [-46.2178, -22.7692], [-46.9731, -22.9071], [-46.448, -24.7325]]];;S1A_S6_RAW__0SVV_2024-01-18T21:44:11_2024-01-18T21:44:41_052166_064E50;False;;PT1;s1a-s6-raw-s-vv-20240118t214411-20240118t214441-052166-064e50.zarr;2024-01-18T21:44:11;2024-01-18T21:44:41;S1A;S6;vv;52166;064e50;-23.946360000000002;-46.353840000000005;2024;sea;sea_10
[[[-46.4487, -24.7325], [-45.6829, -24.5905], [-46.2184, -22.7693], [-46.9737, -22.9071], [-46.4487, -24.7325]]];;S1A_S6_RAW__0SVV_2024-07-28T21:44:09_2024-07-28T21:44:39_054966_06B223;False;;PT1;s1a-s6-raw-s-vv-20240728t214409-20240728t214439-054966-06b223.zarr;2024-07-28T21:44:09;2024-07-28T21:44:39;S1A;S6;vv;54966;06b223;-23.946379999999998;-46.35448;2024;sea;sea_10
[[[-5.737, -17.3844], [-5.2686, -15.5493], [-5.9911, -15.426], [-6.4663, -17.2578], [-5.737, -17.3844]]];;S1A_S6_RAW__0SVV_2024-08-30T05:52:54_2024-08-30T05:53:25_055438_06C326;False;;PT1;s1a-s6-raw-s-vv-20240830t055254-20240830t055325-055438-06c326.zarr;2024-08-30T05:52:54;2024-08-30T05:53:25;S1A;S6;vv;55438;06c326;-16.60038;-5.840000000000001;2024;sea;sea_3
[[[-24.5534, 14.1239], [-23.8349, 14.2119], [-24.0788, 15.459], [-24.8015, 15.372], [-24.5534, 14.1239]]];;S1A_S6_RAW__0SVV_2024-08-30T19:51:29_2024-08-30T19:51:50_055447_06C381;False;;PT1;s1a-s6-raw-s-vv-20240830t195129-20240830t195150-055447-06c381.zarr;2024-08-30T19:51:29;2024-08-30T19:51:50;S1A;S6;vv;55447;06c381;14.65814;-24.3644;2024;sea;sea_9
[[[-24.5543, 14.1237], [-23.8359, 14.2117], [-24.0798, 15.4589], [-24.8025, 15.3718], [-24.5543, 14.1237]]];;S1A_S6_RAW__0SVV_2024-09-11T19:51:30_2024-09-11T19:51:51_055622_06CA59;False;;PT1;s1a-s6-raw-s-vv-20240911t195130-20240911t195151-055622-06ca59.zarr;2024-09-11T19:51:30;2024-09-11T19:51:51;S1A;S6;vv;55622;06ca59;14.65796;-24.36536;2024;sea;sea_9
[[[-46.4491, -24.7324], [-45.6833, -24.5904], [-46.2189, -22.7692], [-46.9742, -22.9071], [-46.4491, -24.7324]]];;S1A_S6_RAW__0SVV_2024-09-14T21:44:10_2024-09-14T21:44:41_055666_06CC1B;False;;PT1;s1a-s6-raw-s-vv-20240914t214410-20240914t214441-055666-06cc1b.zarr;2024-09-14T21:44:10;2024-09-14T21:44:41;S1A;S6;vv;55666;06cc1b;-23.9463;-46.35492000000001;2024;sea;sea_10
[[[-46.4474, -24.7321], [-45.6817, -24.59], [-46.2173, -22.7688], [-46.9726, -22.9067], [-46.4474, -24.7321]]];;S1A_S6_RAW__0SVV_2024-09-26T21:44:10_2024-09-26T21:44:41_055841_06D309;False;;PT1;s1a-s6-raw-s-vv-20240926t214410-20240926t214441-055841-06d309.zarr;2024-09-26T21:44:10;2024-09-26T21:44:41;S1A;S6;vv;55841;06d309;-23.94594;-46.35328;2024;sea;sea_10
[[[-12.6069, -38.8698], [-11.891, -37.0742], [-12.7584, -36.8962], [-13.4944, -38.6852], [-12.6069, -38.8698]]];;S1A_S6_RAW__0SVV_2024-11-10T05:58:57_2024-11-10T05:59:28_056488_06EC9A;False;;PT1;s1a-s6-raw-s-vv-20241110t055857-20241110t055928-056488-06ec9a.zarr;2024-11-10T05:58:57;2024-11-10T05:59:28;S1A;S6;vv;56488;06ec9a;-38.07904;-12.67152;2024;sea;sea_7
[[[-46.4486, -24.7328], [-45.6828, -24.5908], [-46.2184, -22.7696], [-46.9736, -22.9074], [-46.4486, -24.7328]]];;S1A_S6_RAW__0SVV_2024-11-25T21:44:09_2024-11-25T21:44:40_056716_06F5C2;False;;PT1;s1a-s6-raw-s-vv-20241125t214409-20241125t214440-056716-06f5c2.zarr;2024-11-25T21:44:09;2024-11-25T21:44:40;S1A;S6;vv;56716;06f5c2;-23.94668;-46.3544;2024;sea;sea_10
[[[-46.8523, -23.3329], [-46.0947, -23.1941], [-46.3634, -22.2639], [-47.1159, -22.4007], [-46.8523, -23.3329]]];;S1A_S6_RAW__0SVV_2025-02-17T21:44:02_2025-02-17T21:44:34_057941_07265C;False;;PT1;s1a-s6-raw-s-vv-20250217t214402-20250217t214434-057941-07265c.zarr;2025-02-17T21:44:02;2025-02-17T21:44:34;S1A;S6;vv;57941;07265c;-22.904899999999998;-46.65572;2025;sea;sea_10
[[[13.021, 1.4479], [13.4093, 3.2969], [12.712, 3.3943], [12.3247, 1.5473], [13.021, 1.4479]]];;S1A_S6_RAW__0SVV_2025-02-27T04:49:34_2025-02-27T04:50:06_058077_072BE1;False;;PT1;s1a-s6-raw-s-vv-20250227t044934-20250227t045006-058077-072be1.zarr;2025-02-27T04:49:34;2025-02-27T04:50:06;S1A;S6;vv;58077;072be1;2.22686;12.8976;2025;sea;sea_16
